통계명,항목명1,통계코드,항목코드1,항목코드2,항목명2,항목코드3,항목명3,단위,URL
1.3.5 M2 기관별구성내역(말잔),중앙은행,001Y008,BBIA01,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA01//
1.3.5 M2 기관별구성내역(말잔),기타예금취급기관,001Y008,BBIA02,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA02//
1.3.5 M2 기관별구성내역(말잔),예금은행,001Y008,BBIA0201,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA0201//
1.3.5 M2 기관별구성내역(말잔),종합금융,001Y008,BBIA0202,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA0202//
1.3.5 M2 기관별구성내역(말잔),신탁회사,001Y008,BBIA0204,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA0204//
1.3.5 M2 기관별구성내역(말잔),상호저축은행,001Y008,BBIA0205,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA0205//
1.3.5 M2 기관별구성내역(말잔),상호금융,001Y008,BBIA0206,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA0206//
1.3.5 M2 기관별구성내역(말잔),신용협동조합,001Y008,BBIA0207,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA0207//
1.3.5 M2 기관별구성내역(말잔),우체국예금,001Y008,BBIA0208,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA0208//
1.3.5 M2 기관별구성내역(말잔),수출입은행,001Y008,BBIA0210,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA0210//
1.3.5 M2 기관별구성내역(말잔),자산운용회사,001Y008,BBIA0203,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA0203//
1.3.5 M2 기관별구성내역(말잔),새마을금고,001Y008,BBIA0209,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y008/MM/190001/201905/BBIA0209//
1.3.6 M2 기관별구성내역(평잔),M2(평잔),001Y009,BBJA00,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA00//
1.3.6 M2 기관별구성내역(평잔),중앙은행,001Y009,BBJA01,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA01//
1.3.6 M2 기관별구성내역(평잔),기타예금취급기관,001Y009,BBJA02,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA02//
1.3.6 M2 기관별구성내역(평잔),예금은행,001Y009,BBJA0201,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA0201//
1.3.6 M2 기관별구성내역(평잔),종합금융,001Y009,BBJA0202,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA0202//
1.3.6 M2 기관별구성내역(평잔),신탁회사,001Y009,BBJA0204,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA0204//
1.3.6 M2 기관별구성내역(평잔),상호저축은행,001Y009,BBJA0205,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA0205//
1.3.6 M2 기관별구성내역(평잔),상호금융,001Y009,BBJA0206,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA0206//
1.3.6 M2 기관별구성내역(평잔),신용협동조합,001Y009,BBJA0207,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA0207//
1.3.6 M2 기관별구성내역(평잔),우체국예금,001Y009,BBJA0208,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA0208//
1.3.6 M2 기관별구성내역(평잔),수출입은행,001Y009,BBJA0210,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA0210//
1.3.6 M2 기관별구성내역(평잔),자산운용회사,001Y009,BBJA0203,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA0203//
1.3.6 M2 기관별구성내역(평잔),새마을금고,001Y009,BBJA0209,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y009/MM/190001/201905/BBJA0209//
"1.4.예금취급기관 개관표  (종합표,말잔)",국내신용부문,001Y003,BBAAAA,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA//
"1.4.예금취급기관 개관표  (종합표,말잔)",중앙정부부문 ( 순 ),001Y003,BBAAAA1,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA1//
"1.4.예금취급기관 개관표  (종합표,말잔)",중앙정부신용증가 (+),001Y003,BBAAAA101,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA101//
"1.4.예금취급기관 개관표  (종합표,말잔)",유가증권,001Y003,BBAAAA1011,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA1011//
"1.4.예금취급기관 개관표  (종합표,말잔)",예치금,001Y003,BBAAAA1012,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA1012//
"1.4.예금취급기관 개관표  (종합표,말잔)",대출금,001Y003,BBAAAA1014,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA1014//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타,001Y003,BBAAAA1016,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA1016//
"1.4.예금취급기관 개관표  (종합표,말잔)",중앙정부신용감소 (-),001Y003,BBAAAA102,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA102//
"1.4.예금취급기관 개관표  (종합표,말잔)",예수금,001Y003,BBAAAA1021,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA1021//
"1.4.예금취급기관 개관표  (종합표,말잔)",차입금,001Y003,BBAAAA1022,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA1022//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타,001Y003,BBAAAA1024,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA1024//
"1.4.예금취급기관 개관표  (종합표,말잔)",지방정부부문,001Y003,BBAAAA2,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA2//
"1.4.예금취급기관 개관표  (종합표,말잔)",유가증권,001Y003,BBAAAA201,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA201//
"1.4.예금취급기관 개관표  (종합표,말잔)",대출금,001Y003,BBAAAA202,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA202//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타,001Y003,BBAAAA204,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA204//
"1.4.예금취급기관 개관표  (종합표,말잔)",사회보장기구부문,001Y003,BBAAAA3,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA3//
"1.4.예금취급기관 개관표  (종합표,말잔)",대출금,001Y003,BBAAAA301,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA301//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타,001Y003,BBAAAA303,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA303//
"1.4.예금취급기관 개관표  (종합표,말잔)",기업부문,001Y003,BBAAAA4,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA4//
"1.4.예금취급기관 개관표  (종합표,말잔)",대출금,001Y003,BBAAAA401,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA401//
"1.4.예금취급기관 개관표  (종합표,말잔)",유가증권,001Y003,BBAAAA402,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA402//
"1.4.예금취급기관 개관표  (종합표,말잔)",주식 및 기타지분,001Y003,BBAAAA403,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA403//
"1.4.예금취급기관 개관표  (종합표,말잔)",파생상품자산,001Y003,BBAAAA404,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA404//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타,001Y003,BBAAAA405,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA405//
"1.4.예금취급기관 개관표  (종합표,말잔)",가계부문,001Y003,BBAAAA5,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA5//
"1.4.예금취급기관 개관표  (종합표,말잔)",대출금,001Y003,BBAAAA501,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA501//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타,001Y003,BBAAAA503,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA503//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타금융기관부문,001Y003,BBAAAA6,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA6//
"1.4.예금취급기관 개관표  (종합표,말잔)",대출금,001Y003,BBAAAA601,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA601//
"1.4.예금취급기관 개관표  (종합표,말잔)",유가증권,001Y003,BBAAAA602,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA602//
"1.4.예금취급기관 개관표  (종합표,말잔)",예치금,001Y003,BBAAAA603,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA603//
"1.4.예금취급기관 개관표  (종합표,말잔)",주식 및 기타지분,001Y003,BBAAAA604,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA604//
"1.4.예금취급기관 개관표  (종합표,말잔)",보험준비금,001Y003,BBAAAA605,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA605//
"1.4.예금취급기관 개관표  (종합표,말잔)",파생상품자산,001Y003,BBAAAA606,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA606//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타,001Y003,BBAAAA607,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAA607//
"1.4.예금취급기관 개관표  (종합표,말잔)",국외신용부문 ( 순 ),001Y003,BBAAAB,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB//
"1.4.예금취급기관 개관표  (종합표,말잔)",국외부문신용증가 (+),001Y003,BBAAAB1,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB1//
"1.4.예금취급기관 개관표  (종합표,말잔)",대출금,001Y003,BBAAAB101,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB101//
"1.4.예금취급기관 개관표  (종합표,말잔)",유가증권,001Y003,BBAAAB102,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB102//
"1.4.예금취급기관 개관표  (종합표,말잔)",예치금,001Y003,BBAAAB103,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB103//
"1.4.예금취급기관 개관표  (종합표,말잔)",국외통화,001Y003,BBAAAB104,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB104//
"1.4.예금취급기관 개관표  (종합표,말잔)",주식 및 기타지분,001Y003,BBAAAB105,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB105//
"1.4.예금취급기관 개관표  (종합표,말잔)",파생상품자산,001Y003,BBAAAB106,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB106//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타,001Y003,BBAAAB107,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB107//
"1.4.예금취급기관 개관표  (종합표,말잔)",국외부문신용감소 (-),001Y003,BBAAAB2,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB2//
"1.4.예금취급기관 개관표  (종합표,말잔)",예수금,001Y003,BBAAAB201,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB201//
"1.4.예금취급기관 개관표  (종합표,말잔)",차입금,001Y003,BBAAAB202,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB202//
"1.4.예금취급기관 개관표  (종합표,말잔)",파생상품부채,001Y003,BBAAAB203,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB203//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타,001Y003,BBAAAB205,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAB205//
"1.4.예금취급기관 개관표  (종합표,말잔)",국내 및 국외 신용,001Y003,BBAAAZ,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAAAZ//
"1.4.예금취급기관 개관표  (종합표,말잔)",M2( 광의통화 ),001Y003,BBAALA,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA//
"1.4.예금취급기관 개관표  (종합표,말잔)",현금통화,001Y003,BBAALA1,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA1//
"1.4.예금취급기관 개관표  (종합표,말잔)",M2 에 포함되는 예수금,001Y003,BBAALA2,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA2//
"1.4.예금취급기관 개관표  (종합표,말잔)",요구불예금,001Y003,BBAALA201,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA201//
"1.4.예금취급기관 개관표  (종합표,말잔)",수시입출식저축성,001Y003,BBAALA202,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA202//
"1.4.예금취급기관 개관표  (종합표,말잔)",MMF 수익증권,001Y003,BBAALA203,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA203//
"1.4.예금취급기관 개관표  (종합표,말잔)",2 년미만정기예적금,001Y003,BBAALA204,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA204//
"1.4.예금취급기관 개관표  (종합표,말잔)",양도성예금증서,001Y003,BBAALA205,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA205//
"1.4.예금취급기관 개관표  (종합표,말잔)",어음매출,001Y003,BBAALA206,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA206//
"1.4.예금취급기관 개관표  (종합표,말잔)",C M A,001Y003,BBAALA207,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA207//
"1.4.예금취급기관 개관표  (종합표,말잔)",결제성 예수금,001Y003,BBAALA21,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA21//
"1.4.예금취급기관 개관표  (종합표,말잔)",만기 2 년미만금전신탁,001Y003,BBAALA213,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA213//
"1.4.예금취급기관 개관표  (종합표,말잔)",자발어음,001Y003,BBAALA214,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA214//
"1.4.예금취급기관 개관표  (종합표,말잔)",신탁형증권저축,001Y003,BBAALA215,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA215//
"1.4.예금취급기관 개관표  (종합표,말잔)",2 년미만외화예수금,001Y003,BBAALA216,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA216//
"1.4.예금취급기관 개관표  (종합표,말잔)",환매조건부채권,001Y003,BBAALA217,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA217//
"1.4.예금취급기관 개관표  (종합표,말잔)",수익증권,001Y003,BBAALA218,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA218//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타 예수금,001Y003,BBAALA22,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA22//
"1.4.예금취급기관 개관표  (종합표,말잔)",M2 에 포함되는 유가증권,001Y003,BBAALA3,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA3//
"1.4.예금취급기관 개관표  (종합표,말잔)",금융채,001Y003,BBAALA301,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALA301//
"1.4.예금취급기관 개관표  (종합표,말잔)","예수금, 유가증권 (M2 제외 )",001Y003,BBAALB,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALB//
"1.4.예금취급기관 개관표  (종합표,말잔)",예수금 (M2 제외 ),001Y003,BBAALB1,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALB1//
"1.4.예금취급기관 개관표  (종합표,말잔)",주식이외 유가증권,001Y003,BBAALB2,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALB2//
"1.4.예금취급기관 개관표  (종합표,말잔)",차입금,001Y003,BBAALC,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALC//
"1.4.예금취급기관 개관표  (종합표,말잔)",파생상품,001Y003,BBAALD,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALD//
"1.4.예금취급기관 개관표  (종합표,말잔)",기타 ( 순 ),001Y003,BBAALE,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/001Y003/MM/190001/201905/BBAALE//
